site_id,lot_id,node,cell,covered
existing_site_3,lot_360,5G,cell_2,1
existing_site_3,lot_361,4G,cell_3,1
existing_site_3,lot_361,5G,cell_3,1
existing_site_3,lot_387,4G,cell_1,1
existing_site_3,lot_387,5G,cell_1,1
existing_site_3,lot_388,4G,cell_2,1
existing_site_3,lot_388,5G,cell_2,1
existing_site_3,lot_389,4G,cell_3,1
existing_site_3,lot_389,5G,cell_3,1
existing_site_3,lot_391,4G,cell_1,1
existing_site_3,lot_391,5G,cell_1,1
existing_site_3,lot_392,4G,cell_2,1
existing_site_3,lot_392,5G,cell_2,1
existing_site_3,lot_393,4G,cell_3,1
existing_site_3,lot_393,5G,cell_3,1
existing_site_3,lot_396,4G,cell_1,1
existing_site_3,lot_396,5G,cell_1,1
existing_site_3,lot_399,4G,cell_2,1
existing_site_3,lot_399,5G,cell_2,1
existing_site_3,lot_401,4G,cell_3,1
existing_site_3,lot_401,5G,cell_3,1
existing_site_3,lot_403,4G,cell_1,1
existing_site_3,lot_403,5G,cell_1,1
existing_site_3,lot_404,4G,cell_2,1
existing_site_3,lot_404,5G,cell_2,1
existing_site_3,lot_406,4G,cell_3,1
existing_site_3,lot_406,5G,cell_3,1
existing_site_3,lot_407,4G,cell_1,1
existing_site_3,lot_407,5G,cell_1,1
existing_site_3,lot_408,4G,cell_2,1
existing_site_3,lot_408,5G,cell_2,1
existing_site_3,lot_409,4G,cell_3,1
existing_site_3,lot_409,5G,cell_3,1
existing_site_3,lot_434,4G,cell_1,1
existing_site_3,lot_434,5G,cell_1,1
existing_site_3,lot_436,4G,cell_2,1
existing_site_3,lot_436,5G,cell_2,1
existing_site_3,lot_437,4G,cell_3,1
existing_site_3,lot_437,5G,cell_3,1
existing_site_3,lot_438,4G,cell_1,1
existing_site_3,lot_438,5G,cell_1,1
existing_site_3,lot_439,4G,cell_2,1
existing_site_3,lot_439,5G,cell_2,1
existing_site_3,lot_442,4G,cell_3,1
existing_site_3,lot_442,5G,cell_3,1
existing_site_3,lot_443,4G,cell_1,1
existing_site_3,lot_443,5G,cell_1,1
existing_site_3,lot_445,4G,cell_2,1
existing_site_3,lot_445,5G,cell_2,1
existing_site_3,lot_448,4G,cell_3,1
existing_site_3,lot_448,5G,cell_3,1
existing_site_3,lot_449,4G,cell_1,1
existing_site_3,lot_449,5G,cell_1,1
existing_site_3,lot_450,4G,cell_2,1
existing_site_3,lot_450,5G,cell_2,1
existing_site_3,lot_452,4G,cell_3,1
existing_site_3,lot_452,5G,cell_3,1
existing_site_3,lot_453,4G,cell_1,1
existing_site_3,lot_453,5G,cell_1,1
existing_site_3,lot_455,4G,cell_2,1
existing_site_3,lot_455,5G,cell_2,1
existing_site_3,lot_456,4G,cell_3,1
existing_site_3,lot_456,5G,cell_3,1
existing_site_3,lot_481,4G,cell_1,1
existing_site_3,lot_481,5G,cell_1,1
existing_site_3,lot_482,4G,cell_2,1
existing_site_3,lot_482,5G,cell_2,1
existing_site_3,lot_484,4G,cell_3,1
existing_site_3,lot_484,5G,cell_3,1
existing_site_3,lot_485,4G,cell_1,1
existing_site_3,lot_485,5G,cell_1,1
existing_site_3,lot_486,4G,cell_2,1
existing_site_3,lot_486,5G,cell_2,1
existing_site_3,lot_488,4G,cell_3,1
existing_site_3,lot_488,5G,cell_3,1
existing_site_3,lot_489,4G,cell_1,1
existing_site_3,lot_489,5G,cell_1,1
existing_site_3,lot_490,4G,cell_2,1
existing_site_3,lot_490,5G,cell_2,1
existing_site_3,lot_492,4G,cell_3,1
existing_site_3,lot_492,5G,cell_3,1
existing_site_3,lot_493,4G,cell_1,1
existing_site_3,lot_493,5G,cell_1,1
existing_site_3,lot_494,4G,cell_2,1
existing_site_3,lot_494,5G,cell_2,1
existing_site_3,lot_496,4G,cell_3,1
existing_site_3,lot_496,5G,cell_3,1
existing_site_3,lot_497,4G,cell_1,1
existing_site_3,lot_497,5G,cell_1,1
existing_site_3,lot_498,4G,cell_2,1
existing_site_3,lot_498,5G,cell_2,1
existing_site_3,lot_499,4G,cell_3,1
existing_site_3,lot_499,5G,cell_3,1
existing_site_3,lot_500,4G,cell_1,1
existing_site_3,lot_500,5G,cell_1,1
existing_site_3,lot_501,4G,cell_2,1
existing_site_3,lot_501,5G,cell_2,1
existing_site_3,lot_502,4G,cell_3,1
existing_site_3,lot_502,5G,cell_3,1
existing_site_3,lot_503,4G,cell_1,1
existing_site_3,lot_503,5G,cell_1,1
existing_site_3,lot_529,4G,cell_2,1
existing_site_3,lot_529,5G,cell_2,1
existing_site_3,lot_530,4G,cell_3,1
existing_site_3,lot_530,5G,cell_3,1
existing_site_3,lot_531,4G,cell_1,1
existing_site_3,lot_531,5G,cell_1,1
existing_site_3,lot_532,4G,cell_2,1
existing_site_3,lot_532,5G,cell_2,1
existing_site_3,lot_533,4G,cell_3,1
existing_site_3,lot_533,5G,cell_3,1
existing_site_3,lot_534,4G,cell_1,1
existing_site_3,lot_534,5G,cell_1,1
existing_site_3,lot_535,4G,cell_2,1
existing_site_3,lot_535,5G,cell_2,1
existing_site_3,lot_536,4G,cell_3,1
existing_site_3,lot_536,5G,cell_3,1
existing_site_3,lot_538,4G,cell_1,1
existing_site_3,lot_538,5G,cell_1,1
existing_site_3,lot_539,4G,cell_2,1
existing_site_3,lot_539,5G,cell_2,1
existing_site_3,lot_540,4G,cell_3,1
existing_site_3,lot_540,5G,cell_3,1
existing_site_3,lot_541,4G,cell_1,1
existing_site_3,lot_541,5G,cell_1,1
existing_site_3,lot_542,4G,cell_2,1
existing_site_3,lot_542,5G,cell_2,1
existing_site_3,lot_544,4G,cell_3,1
existing_site_3,lot_544,5G,cell_3,1
existing_site_3,lot_545,4G,cell_1,1
existing_site_3,lot_545,5G,cell_1,1
existing_site_3,lot_546,4G,cell_2,1
existing_site_3,lot_546,5G,cell_2,1
existing_site_3,lot_548,4G,cell_3,1
existing_site_3,lot_548,5G,cell_3,1
existing_site_3,lot_576,4G,cell_1,1
existing_site_3,lot_576,5G,cell_1,1
existing_site_3,lot_577,4G,cell_2,1
existing_site_3,lot_577,5G,cell_2,1
existing_site_3,lot_578,4G,cell_3,1
existing_site_3,lot_578,5G,cell_3,1
existing_site_3,lot_579,4G,cell_1,1
existing_site_3,lot_579,5G,cell_1,1
existing_site_3,lot_580,4G,cell_2,1
existing_site_3,lot_580,5G,cell_2,1
existing_site_3,lot_581,4G,cell_3,1
existing_site_3,lot_581,5G,cell_3,1
existing_site_3,lot_582,4G,cell_1,1
existing_site_3,lot_582,5G,cell_1,1
existing_site_3,lot_583,4G,cell_2,1
existing_site_3,lot_583,5G,cell_2,1
existing_site_3,lot_584,4G,cell_3,1
existing_site_3,lot_584,5G,cell_3,1
existing_site_3,lot_585,4G,cell_1,1
existing_site_3,lot_585,5G,cell_1,1
existing_site_3,lot_587,4G,cell_2,1
existing_site_3,lot_587,5G,cell_2,1
existing_site_3,lot_588,4G,cell_3,1
existing_site_3,lot_588,5G,cell_3,1
existing_site_3,lot_589,4G,cell_1,1
existing_site_3,lot_589,5G,cell_1,1
existing_site_3,lot_590,4G,cell_2,1
existing_site_3,lot_590,5G,cell_2,1
existing_site_3,lot_591,4G,cell_3,1
existing_site_3,lot_591,5G,cell_3,1
existing_site_3,lot_592,4G,cell_1,1
existing_site_3,lot_592,5G,cell_1,1
existing_site_3,lot_593,4G,cell_2,1
existing_site_3,lot_593,5G,cell_2,1
existing_site_3,lot_594,4G,cell_3,1
existing_site_3,lot_594,5G,cell_3,1
existing_site_3,lot_595,4G,cell_1,1
existing_site_3,lot_595,5G,cell_1,1
existing_site_3,lot_596,4G,cell_2,1
existing_site_3,lot_596,5G,cell_2,1
existing_site_3,lot_624,4G,cell_3,1
existing_site_3,lot_624,5G,cell_3,1
existing_site_3,lot_625,4G,cell_1,1
existing_site_3,lot_625,5G,cell_1,1
existing_site_3,lot_626,4G,cell_2,1
existing_site_3,lot_626,5G,cell_2,1
existing_site_3,lot_628,4G,cell_3,1
existing_site_3,lot_628,5G,cell_3,1
existing_site_3,lot_629,4G,cell_1,1
existing_site_3,lot_629,5G,cell_1,1
existing_site_3,lot_630,4G,cell_2,1
existing_site_3,lot_630,5G,cell_2,1
existing_site_3,lot_631,4G,cell_3,1
existing_site_3,lot_631,5G,cell_3,1
existing_site_3,lot_632,4G,cell_1,1
existing_site_3,lot_632,5G,cell_1,1
existing_site_3,lot_633,4G,cell_2,1
existing_site_3,lot_633,5G,cell_2,1
existing_site_3,lot_635,4G,cell_3,1
existing_site_3,lot_635,5G,cell_3,1
existing_site_3,lot_636,4G,cell_1,1
existing_site_3,lot_636,5G,cell_1,1
existing_site_3,lot_637,4G,cell_2,1
existing_site_3,lot_637,5G,cell_2,1
existing_site_3,lot_640,4G,cell_3,1
existing_site_3,lot_640,5G,cell_3,1
existing_site_3,lot_642,4G,cell_1,1
existing_site_3,lot_642,5G,cell_1,1
existing_site_3,lot_672,4G,cell_2,1
existing_site_3,lot_672,5G,cell_2,1
existing_site_3,lot_673,4G,cell_3,1
existing_site_3,lot_673,5G,cell_3,1
existing_site_3,lot_674,4G,cell_1,1
existing_site_3,lot_674,5G,cell_1,1
existing_site_3,lot_675,4G,cell_2,1
existing_site_3,lot_675,5G,cell_2,1
existing_site_3,lot_676,4G,cell_3,1
existing_site_3,lot_676,5G,cell_3,1
existing_site_3,lot_678,4G,cell_1,1
existing_site_3,lot_678,5G,cell_1,1
existing_site_3,lot_679,4G,cell_2,1
existing_site_3,lot_679,5G,cell_2,1
existing_site_3,lot_681,4G,cell_3,1
existing_site_3,lot_681,5G,cell_3,1
existing_site_3,lot_682,4G,cell_1,1
existing_site_3,lot_682,5G,cell_1,1
existing_site_3,lot_683,4G,cell_2,1
existing_site_3,lot_683,5G,cell_2,1
existing_site_3,lot_685,4G,cell_3,1
existing_site_3,lot_685,5G,cell_3,1
existing_site_3,lot_686,4G,cell_1,1
existing_site_3,lot_686,5G,cell_1,1
existing_site_3,lot_687,4G,cell_2,1
existing_site_3,lot_687,5G,cell_2,1
existing_site_3,lot_688,4G,cell_3,1
existing_site_3,lot_688,5G,cell_3,1
existing_site_3,lot_720,4G,cell_1,1
existing_site_3,lot_720,5G,cell_1,1
existing_site_3,lot_721,4G,cell_2,1
existing_site_3,lot_721,5G,cell_2,1
existing_site_3,lot_722,4G,cell_3,1
existing_site_3,lot_722,5G,cell_3,1
existing_site_3,lot_723,4G,cell_1,1
existing_site_3,lot_723,5G,cell_1,1
existing_site_3,lot_724,4G,cell_2,1
existing_site_3,lot_724,5G,cell_2,1
existing_site_3,lot_726,4G,cell_3,1
existing_site_3,lot_726,5G,cell_3,1
existing_site_3,lot_727,4G,cell_1,1
existing_site_3,lot_727,5G,cell_1,1
existing_site_3,lot_728,4G,cell_2,1
existing_site_3,lot_728,5G,cell_2,1
existing_site_3,lot_730,4G,cell_3,1
existing_site_3,lot_730,5G,cell_3,1
existing_site_3,lot_731,4G,cell_1,1
existing_site_3,lot_731,5G,cell_1,1
existing_site_3,lot_732,4G,cell_2,1
existing_site_3,lot_732,5G,cell_2,1
existing_site_3,lot_733,4G,cell_3,1
existing_site_3,lot_733,5G,cell_3,1
existing_site_3,lot_768,4G,cell_1,1
existing_site_3,lot_768,5G,cell_1,1
existing_site_3,lot_769,4G,cell_2,1
existing_site_3,lot_769,5G,cell_2,1
existing_site_3,lot_770,4G,cell_3,1
existing_site_3,lot_770,5G,cell_3,1
existing_site_3,lot_771,4G,cell_1,1
existing_site_3,lot_771,5G,cell_1,1
existing_site_3,lot_772,4G,cell_2,1
existing_site_3,lot_772,5G,cell_2,1
existing_site_3,lot_773,4G,cell_3,1
existing_site_3,lot_773,5G,cell_3,1
existing_site_3,lot_774,4G,cell_1,1
existing_site_3,lot_774,5G,cell_1,1
existing_site_3,lot_775,4G,cell_2,1
existing_site_3,lot_775,5G,cell_2,1
existing_site_3,lot_777,4G,cell_3,1
existing_site_3,lot_777,5G,cell_3,1
existing_site_3,lot_780,4G,cell_1,1
existing_site_3,lot_780,5G,cell_1,1
existing_site_3,lot_817,4G,cell_2,1
existing_site_3,lot_817,5G,cell_2,1
existing_site_3,lot_820,4G,cell_3,1
existing_site_3,lot_820,5G,cell_3,1
existing_site_3,lot_821,4G,cell_1,1
existing_site_3,lot_821,5G,cell_1,1
existing_site_3,lot_822,4G,cell_2,1
existing_site_3,lot_822,5G,cell_2,1
existing_site_3,lot_824,4G,cell_3,1
existing_site_3,lot_824,5G,cell_3,1
existing_site_3,lot_825,4G,cell_1,1
existing_site_3,lot_825,5G,cell_1,1
existing_site_3,lot_868,4G,cell_2,1
existing_site_3,lot_868,5G,cell_2,1
existing_site_4,lot_1505,4G,cell_1,1
existing_site_4,lot_1505,5G,cell_1,1
existing_site_4,lot_1506,4G,cell_2,1
existing_site_4,lot_1506,5G,cell_2,1
existing_site_4,lot_1508,4G,cell_3,1
existing_site_4,lot_1508,5G,cell_3,1
existing_site_4,lot_1509,4G,cell_1,1
existing_site_4,lot_1509,5G,cell_1,1
existing_site_4,lot_1510,4G,cell_2,1
existing_site_4,lot_1510,5G,cell_2,1
existing_site_4,lot_1552,4G,cell_3,1
existing_site_4,lot_1552,5G,cell_3,1
existing_site_4,lot_1554,4G,cell_1,1
existing_site_4,lot_1554,5G,cell_1,1
existing_site_4,lot_1557,4G,cell_2,1
existing_site_4,lot_1557,5G,cell_2,1
existing_site_4,lot_1558,4G,cell_3,1
existing_site_4,lot_1558,5G,cell_3,1
existing_site_4,lot_1599,4G,cell_1,1
existing_site_4,lot_1599,5G,cell_1,1
existing_site_4,lot_1600,4G,cell_2,1
existing_site_4,lot_1600,5G,cell_2,1
existing_site_4,lot_1603,4G,cell_3,1
existing_site_4,lot_1603,5G,cell_3,1
existing_site_4,lot_1604,4G,cell_1,1
existing_site_4,lot_1604,5G,cell_1,1
existing_site_4,lot_1605,4G,cell_2,1
existing_site_4,lot_1605,5G,cell_2,1
existing_site_4,lot_1607,4G,cell_3,1
existing_site_4,lot_1607,5G,cell_3,1
existing_site_4,lot_1646,4G,cell_1,1
existing_site_4,lot_1646,5G,cell_1,1
existing_site_4,lot_1647,4G,cell_2,1
existing_site_4,lot_1647,5G,cell_2,1
existing_site_4,lot_1648,4G,cell_3,1
existing_site_4,lot_1648,5G,cell_3,1
existing_site_4,lot_1650,4G,cell_1,1
existing_site_4,lot_1650,5G,cell_1,1
existing_site_4,lot_1651,4G,cell_2,1
existing_site_4,lot_1651,5G,cell_2,1
existing_site_4,lot_1652,4G,cell_3,1
existing_site_4,lot_1652,5G,cell_3,1
existing_site_4,lot_1654,4G,cell_1,1
existing_site_4,lot_1654,5G,cell_1,1
existing_site_4,lot_1655,4G,cell_2,1
existing_site_4,lot_1655,5G,cell_2,1
existing_site_4,lot_1694,4G,cell_3,1
existing_site_4,lot_1694,5G,cell_3,1
existing_site_4,lot_1696,4G,cell_1,1
existing_site_4,lot_1696,5G,cell_1,1
existing_site_4,lot_1698,4G,cell_2,1
existing_site_4,lot_1698,5G,cell_2,1
existing_site_4,lot_1699,4G,cell_3,1
existing_site_4,lot_1699,5G,cell_3,1
existing_site_4,lot_1700,4G,cell_1,1
existing_site_4,lot_1700,5G,cell_1,1
existing_site_4,lot_1701,4G,cell_2,1
existing_site_4,lot_1701,5G,cell_2,1
existing_site_4,lot_1702,4G,cell_3,1
existing_site_4,lot_1702,5G,cell_3,1
existing_site_4,lot_1740,4G,cell_1,1
existing_site_4,lot_1740,5G,cell_1,1
existing_site_4,lot_1742,4G,cell_2,1
existing_site_4,lot_1742,5G,cell_2,1
existing_site_4,lot_1743,4G,cell_3,1
existing_site_4,lot_1743,5G,cell_3,1
existing_site_4,lot_1744,4G,cell_1,1
existing_site_4,lot_1744,5G,cell_1,1
existing_site_4,lot_1745,4G,cell_2,1
existing_site_4,lot_1745,5G,cell_2,1
existing_site_4,lot_1746,4G,cell_3,1
existing_site_4,lot_1746,5G,cell_3,1
existing_site_4,lot_1748,4G,cell_1,1
existing_site_4,lot_1748,5G,cell_1,1
existing_site_4,lot_1750,4G,cell_2,1
existing_site_4,lot_1750,5G,cell_2,1
existing_site_4,lot_1751,4G,cell_3,1
existing_site_4,lot_1751,5G,cell_3,1
existing_site_4,lot_1787,4G,cell_1,1
existing_site_4,lot_1787,5G,cell_1,1
existing_site_4,lot_1788,4G,cell_2,1
existing_site_4,lot_1788,5G,cell_2,1
existing_site_4,lot_1789,4G,cell_3,1
existing_site_4,lot_1789,5G,cell_3,1
existing_site_4,lot_1791,4G,cell_1,1
existing_site_4,lot_1791,5G,cell_1,1
existing_site_4,lot_1792,4G,cell_2,1
existing_site_4,lot_1792,5G,cell_2,1
existing_site_4,lot_1794,4G,cell_3,1
existing_site_4,lot_1794,5G,cell_3,1
existing_site_4,lot_1796,4G,cell_1,1
existing_site_4,lot_1796,5G,cell_1,1
existing_site_4,lot_1797,4G,cell_2,1
existing_site_4,lot_1797,5G,cell_2,1
existing_site_4,lot_1834,4G,cell_3,1
existing_site_4,lot_1834,5G,cell_3,1
existing_site_4,lot_1835,4G,cell_1,1
existing_site_4,lot_1835,5G,cell_1,1
existing_site_4,lot_1836,4G,cell_2,1
existing_site_4,lot_1836,5G,cell_2,1
existing_site_4,lot_1837,4G,cell_3,1
existing_site_4,lot_1837,5G,cell_3,1
existing_site_4,lot_1838,4G,cell_1,1
existing_site_4,lot_1838,5G,cell_1,1
existing_site_4,lot_1839,4G,cell_2,1
existing_site_4,lot_1839,5G,cell_2,1
existing_site_4,lot_1842,4G,cell_3,1
existing_site_4,lot_1842,5G,cell_3,1
existing_site_4,lot_1843,4G,cell_1,1
existing_site_4,lot_1843,5G,cell_1,1
existing_site_4,lot_1844,4G,cell_2,1
existing_site_4,lot_1844,5G,cell_2,1
existing_site_4,lot_1846,4G,cell_3,1
existing_site_4,lot_1846,5G,cell_3,1
existing_site_4,lot_1881,4G,cell_1,1
existing_site_4,lot_1881,5G,cell_1,1
existing_site_4,lot_1882,4G,cell_2,1
existing_site_4,lot_1882,5G,cell_2,1
existing_site_4,lot_1884,4G,cell_3,1
existing_site_4,lot_1884,5G,cell_3,1
existing_site_4,lot_1886,4G,cell_1,1
existing_site_4,lot_1886,5G,cell_1,1
existing_site_4,lot_1888,4G,cell_2,1
existing_site_4,lot_1888,5G,cell_2,1
existing_site_4,lot_1890,4G,cell_3,1
existing_site_4,lot_1890,5G,cell_3,1
existing_site_4,lot_1891,4G,cell_1,1
existing_site_4,lot_1891,5G,cell_1,1
existing_site_4,lot_1892,4G,cell_2,1
existing_site_4,lot_1892,5G,cell_2,1
existing_site_4,lot_1893,4G,cell_3,1
existing_site_4,lot_1893,5G,cell_3,1
existing_site_4,lot_1928,4G,cell_1,1
existing_site_4,lot_1928,5G,cell_1,1
existing_site_4,lot_1929,4G,cell_2,1
existing_site_4,lot_1929,5G,cell_2,1
existing_site_4,lot_1930,4G,cell_3,1
existing_site_4,lot_1930,5G,cell_3,1
existing_site_4,lot_1931,4G,cell_1,1
existing_site_4,lot_1931,5G,cell_1,1
existing_site_4,lot_1932,4G,cell_2,1
existing_site_4,lot_1932,5G,cell_2,1
existing_site_4,lot_1934,4G,cell_3,1
existing_site_4,lot_1934,5G,cell_3,1
existing_site_4,lot_1936,4G,cell_1,1
existing_site_4,lot_1936,5G,cell_1,1
existing_site_4,lot_1937,4G,cell_2,1
existing_site_4,lot_1937,5G,cell_2,1
existing_site_4,lot_1938,4G,cell_3,1
existing_site_4,lot_1938,5G,cell_3,1
existing_site_4,lot_1939,4G,cell_1,1
existing_site_4,lot_1939,5G,cell_1,1
existing_site_4,lot_1940,4G,cell_2,1
existing_site_4,lot_1940,5G,cell_2,1
existing_site_4,lot_1975,4G,cell_3,1
existing_site_4,lot_1975,5G,cell_3,1
existing_site_4,lot_1977,4G,cell_1,1
existing_site_4,lot_1977,5G,cell_1,1
existing_site_4,lot_1978,4G,cell_2,1
existing_site_4,lot_1978,5G,cell_2,1
existing_site_4,lot_1979,4G,cell_3,1
existing_site_4,lot_1979,5G,cell_3,1
existing_site_4,lot_1981,4G,cell_1,1
existing_site_4,lot_1981,5G,cell_1,1
existing_site_4,lot_1983,4G,cell_2,1
existing_site_4,lot_1983,5G,cell_2,1
existing_site_4,lot_1985,4G,cell_3,1
existing_site_4,lot_1985,5G,cell_3,1
existing_site_4,lot_1986,4G,cell_1,1
existing_site_4,lot_1986,5G,cell_1,1
existing_site_4,lot_1987,4G,cell_2,1
existing_site_4,lot_1987,5G,cell_2,1
existing_site_4,lot_2023,4G,cell_3,1
existing_site_4,lot_2023,5G,cell_3,1
existing_site_4,lot_2025,4G,cell_1,1
existing_site_4,lot_2025,5G,cell_1,1
existing_site_4,lot_2026,4G,cell_2,1
existing_site_4,lot_2026,5G,cell_2,1
existing_site_4,lot_2027,4G,cell_3,1
existing_site_4,lot_2027,5G,cell_3,1
existing_site_4,lot_2028,4G,cell_1,1
existing_site_4,lot_2028,5G,cell_1,1
existing_site_4,lot_2029,4G,cell_2,1
existing_site_4,lot_2029,5G,cell_2,1
existing_site_4,lot_2030,4G,cell_3,1
existing_site_4,lot_2030,5G,cell_3,1
existing_site_4,lot_2031,4G,cell_1,1
existing_site_4,lot_2031,5G,cell_1,1
existing_site_4,lot_2032,4G,cell_2,1
existing_site_4,lot_2032,5G,cell_2,1
existing_site_4,lot_2033,4G,cell_3,1
existing_site_4,lot_2033,5G,cell_3,1
existing_site_4,lot_2035,4G,cell_1,1
existing_site_4,lot_2035,5G,cell_1,1
existing_site_4,lot_2069,4G,cell_2,1
existing_site_4,lot_2069,5G,cell_2,1
existing_site_4,lot_2071,4G,cell_3,1
existing_site_4,lot_2071,5G,cell_3,1
existing_site_4,lot_2074,4G,cell_1,1
existing_site_4,lot_2074,5G,cell_1,1
existing_site_4,lot_2075,4G,cell_2,1
existing_site_4,lot_2075,5G,cell_2,1
existing_site_4,lot_2076,4G,cell_3,1
existing_site_4,lot_2076,5G,cell_3,1
existing_site_4,lot_2077,4G,cell_1,1
existing_site_4,lot_2077,5G,cell_1,1
existing_site_4,lot_2078,4G,cell_2,1
existing_site_4,lot_2078,5G,cell_2,1
existing_site_4,lot_2079,4G,cell_3,1
existing_site_4,lot_2079,5G,cell_3,1
existing_site_4,lot_2080,4G,cell_1,1
existing_site_4,lot_2080,5G,cell_1,1
existing_site_4,lot_2116,4G,cell_2,1
existing_site_4,lot_2116,5G,cell_2,1
existing_site_4,lot_2119,4G,cell_3,1
existing_site_4,lot_2119,5G,cell_3,1
existing_site_4,lot_2120,4G,cell_1,1
existing_site_4,lot_2120,5G,cell_1,1
existing_site_4,lot_2121,4G,cell_2,1
existing_site_4,lot_2121,5G,cell_2,1
existing_site_4,lot_2122,4G,cell_3,1
existing_site_4,lot_2122,5G,cell_3,1
existing_site_4,lot_2123,4G,cell_1,1
existing_site_4,lot_2123,5G,cell_1,1
existing_site_4,lot_2124,4G,cell_2,1
existing_site_4,lot_2124,5G,cell_2,1
existing_site_4,lot_2125,4G,cell_3,1
existing_site_4,lot_2125,5G,cell_3,1
existing_site_4,lot_2126,4G,cell_1,1
existing_site_4,lot_2126,5G,cell_1,1
existing_site_4,lot_2127,4G,cell_2,1
existing_site_4,lot_2127,5G,cell_2,1
existing_site_4,lot_2128,4G,cell_3,1
existing_site_4,lot_2128,5G,cell_3,1
existing_site_4,lot_2163,4G,cell_1,1
existing_site_4,lot_2163,5G,cell_1,1
existing_site_4,lot_2164,4G,cell_2,1
existing_site_4,lot_2164,5G,cell_2,1
existing_site_4,lot_2165,4G,cell_3,1
existing_site_4,lot_2165,5G,cell_3,1
existing_site_4,lot_2169,4G,cell_1,1
existing_site_4,lot_2169,5G,cell_1,1
existing_site_4,lot_2170,4G,cell_2,1
existing_site_4,lot_2170,5G,cell_2,1
existing_site_4,lot_2175,4G,cell_3,1
existing_site_4,lot_2175,5G,cell_3,1
existing_site_5,lot_1101,4G,cell_1,1
existing_site_5,lot_1101,5G,cell_1,1
existing_site_5,lot_1102,4G,cell_2,1
existing_site_5,lot_1102,5G,cell_2,1
existing_site_5,lot_1104,4G,cell_3,1
existing_site_5,lot_1104,5G,cell_3,1
existing_site_5,lot_1105,4G,cell_1,1
existing_site_5,lot_1105,5G,cell_1,1
existing_site_5,lot_1106,4G,cell_2,1
existing_site_5,lot_1106,5G,cell_2,1
existing_site_5,lot_1107,4G,cell_3,1
existing_site_5,lot_1107,5G,cell_3,1
existing_site_5,lot_1108,4G,cell_1,1
existing_site_5,lot_1108,5G,cell_1,1
existing_site_5,lot_1109,4G,cell_2,1
existing_site_5,lot_1109,5G,cell_2,1
existing_site_5,lot_1146,4G,cell_3,1
existing_site_5,lot_1146,5G,cell_3,1
existing_site_5,lot_1147,4G,cell_1,1
existing_site_5,lot_1147,5G,cell_1,1
existing_site_5,lot_1150,4G,cell_2,1
existing_site_5,lot_1150,5G,cell_2,1
existing_site_5,lot_1151,4G,cell_3,1
existing_site_5,lot_1151,5G,cell_3,1
existing_site_5,lot_1152,4G,cell_1,1
existing_site_5,lot_1152,5G,cell_1,1
existing_site_5,lot_1155,4G,cell_2,1
existing_site_5,lot_1155,5G,cell_2,1
existing_site_5,lot_1156,4G,cell_3,1
existing_site_5,lot_1156,5G,cell_3,1
existing_site_5,lot_1157,4G,cell_1,1
existing_site_5,lot_1157,5G,cell_1,1
existing_site_5,lot_1158,4G,cell_2,1
existing_site_5,lot_1158,5G,cell_2,1
existing_site_5,lot_1192,4G,cell_3,1
existing_site_5,lot_1192,5G,cell_3,1
existing_site_5,lot_1193,4G,cell_1,1
existing_site_5,lot_1193,5G,cell_1,1
existing_site_5,lot_1194,4G,cell_2,1
existing_site_5,lot_1194,5G,cell_2,1
existing_site_5,lot_1196,4G,cell_3,1
existing_site_5,lot_1196,5G,cell_3,1
existing_site_5,lot_1197,4G,cell_1,1
existing_site_5,lot_1197,5G,cell_1,1
existing_site_5,lot_1200,4G,cell_2,1
existing_site_5,lot_1200,5G,cell_2,1
existing_site_5,lot_1201,4G,cell_3,1
existing_site_5,lot_1201,5G,cell_3,1
existing_site_5,lot_1203,4G,cell_1,1
existing_site_5,lot_1203,5G,cell_1,1
existing_site_5,lot_1204,4G,cell_2,1
existing_site_5,lot_1204,5G,cell_2,1
existing_site_5,lot_1205,4G,cell_3,1
existing_site_5,lot_1205,5G,cell_3,1
existing_site_5,lot_1206,4G,cell_1,1
existing_site_5,lot_1206,5G,cell_1,1
existing_site_5,lot_1238,4G,cell_2,1
existing_site_5,lot_1238,5G,cell_2,1
existing_site_5,lot_1239,4G,cell_3,1
existing_site_5,lot_1239,5G,cell_3,1
existing_site_5,lot_1240,4G,cell_1,1
existing_site_5,lot_1240,5G,cell_1,1
existing_site_5,lot_1241,4G,cell_2,1
existing_site_5,lot_1241,5G,cell_2,1
existing_site_5,lot_1242,4G,cell_3,1
existing_site_5,lot_1242,5G,cell_3,1
existing_site_5,lot_1245,4G,cell_1,1
existing_site_5,lot_1245,5G,cell_1,1
existing_site_5,lot_1248,4G,cell_2,1
existing_site_5,lot_1248,5G,cell_2,1
existing_site_5,lot_1249,4G,cell_3,1
existing_site_5,lot_1249,5G,cell_3,1
existing_site_5,lot_1250,4G,cell_1,1
existing_site_5,lot_1250,5G,cell_1,1
existing_site_5,lot_1251,4G,cell_2,1
existing_site_5,lot_1251,5G,cell_2,1
existing_site_5,lot_1252,4G,cell_3,1
existing_site_5,lot_1252,5G,cell_3,1
existing_site_5,lot_1253,4G,cell_1,1
existing_site_5,lot_1253,5G,cell_1,1
existing_site_5,lot_1254,4G,cell_2,1
existing_site_5,lot_1254,5G,cell_2,1
existing_site_5,lot_1285,4G,cell_3,1
existing_site_5,lot_1285,5G,cell_3,1
existing_site_5,lot_1286,4G,cell_1,1
